start,goal,stress_level,subject,trialID,timeInTrial,trialNumber,selected,blockedWall,isStressTrial,success,isBlockedTrial,isStressFirst,isFemale,speed,nodeDistance,trialType,nodePath,blockedNodePath,shortestPathLength,Efficiency,type
G5,C7,1,513,7,4.587524,16,C7,,True,1,False,False,False,1.5258775757903391,7.0,B,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",,7,0.0,stress non-blocked
A6,G2,7,513,8,11.50574,17,G2,B4South,True,1,True,False,False,1.303697111181028,15.0,C,"['A6', 'A5', 'A4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']","['B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",12,0.0,stress blocked
A1,D4,6,513,12,18.60352,18,D4,B2South,True,1,True,False,False,1.343831704967662,25.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'D4']","['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'D4']",7,2.2857142857142856,stress blocked
A1,F6,5,513,2,7.972778,19,F6,,True,1,False,False,False,1.3796947563321091,11.0,B,"['A1', 'A2', 'B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,11,0.0,stress non-blocked
B2,C6,1,513,5,4.708374,20,C6,,True,1,False,False,False,1.2743252766241595,6.0,B,"['B2', 'C2', 'C3', 'C4', 'C5', 'C6']",,6,0.0,stress non-blocked
F6,A6,5,513,13,10.6731,21,A6,D7North,True,1,True,False,False,1.311708875584413,14.0,C,"['F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']",11,0.0,stress blocked
D4,G2,4,513,6,11.44958,22,G2,,True,1,False,False,False,1.2227522756293243,14.0,B,"['D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",,6,1.3333333333333333,stress non-blocked
C7,B2,5,513,11,10.52844,23,B2,C6West,True,1,True,False,False,1.2347508272830543,13.0,C,"['C7', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'C3', 'C2', 'B2']","['C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'C3', 'C2', 'B2']",10,0.2,stress blocked
G2,C7,5,513,9,7.918579,24,C7,F3North,True,1,True,False,False,1.5154234111953673,12.0,C,"['G2', 'G3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']","['F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",10,0.0,stress blocked
F1,E6,5,513,10,11.30652,25,E6,G2East,True,1,True,False,False,1.3266681525349977,15.0,C,"['F1', 'G1', 'G2', 'G1', 'F1', 'E1', 'E2', 'E3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6']","['G2', 'G1', 'F1', 'E1', 'E2', 'E3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6']",9,0.4444444444444444,stress blocked
G2,C7,3,514,9,12.56006,2,C7,,True,1,False,True,False,0.9554094486809775,12.0,B,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.2,stress non-blocked
C7,B2,2,514,11,8.011719,3,B2,,True,1,False,True,False,0.8737201092549552,7.0,B,"['C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2']",,7,0.0,stress non-blocked
D1,F6,4,514,4,17.27039,4,F6,C3East,True,1,True,True,False,1.0422462955382017,18.0,C,"['D1', 'C1', 'C2', 'C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6']","['C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6']",11,0.3636363636363636,stress blocked
D4,G2,3,514,6,9.628052,5,G2,F3South,True,1,True,True,False,1.038631698291617,10.0,C,"['D4', 'E4', 'E3', 'F3', 'E3', 'E2', 'E1', 'F1', 'G1', 'G2']","['F3', 'E3', 'E2', 'E1', 'F1', 'G1', 'G2']",7,0.0,stress blocked
A1,D4,2,514,12,7.218872,6,D4,,True,1,False,True,False,0.9696805816753642,7.0,B,"['A1', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']",,7,0.0,stress non-blocked
G5,C7,2,514,7,11.48401,7,C7,F3North,True,1,True,True,False,1.1320087669725123,13.0,C,"['G5', 'G4', 'G3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']","['F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",10,0.0,stress blocked
F6,A6,5,514,13,18.62451,8,A6,,True,1,False,True,False,1.073853755078657,20.0,B,"['F6', 'G6', 'G5', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6']",,8,1.5,stress non-blocked
A1,F6,4,514,2,13.6488,9,F6,B4South,True,1,True,True,False,1.0989977140847549,15.0,C,"['A1', 'A2', 'A3', 'A4', 'B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6']","['B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6']",11,0.0,stress blocked
A6,G2,2,514,8,11.43872,10,G2,,True,1,False,True,False,1.1364907961729984,13.0,B,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2']",,11,0.1818181818181818,stress non-blocked
E6,A1,3,514,3,14.07166,11,A1,D7North,True,1,True,True,False,0.9949074949224186,14.0,C,"['E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C3', 'C2', 'B2', 'A2', 'A1']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C3', 'C2', 'B2', 'A2', 'A1']",12,0.0,stress blocked
B2,C6,4,514,5,11.73962,12,C6,C3East,True,1,True,True,False,1.022179593547321,12.0,C,"['B2', 'C2', 'C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']","['C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']",10,0.0,stress blocked
F1,E6,1,514,10,7.430298,13,E6,,True,1,False,True,False,0.9420887291465296,7.0,B,"['F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6']",,7,0.0,stress non-blocked
C6,A1,1,514,18,8.673462,14,A1,,False,1,False,True,False,0.9223537268048212,8.0,A,"['C6', 'C5', 'C4', 'C3', 'C2', 'B2', 'A2', 'A1']",,8,0.0,control
B2,G5,2,514,15,11.51563,15,G5,,False,1,False,True,False,0.9552234658459848,11.0,A,"['B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.0,control
D4,F1,3,514,23,6.595947,16,F1,,False,1,False,True,False,0.9096495165895055,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
G5,A6,3,514,25,10.6283,17,A6,,False,1,False,True,False,0.9408842430115824,10.0,A,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,10,0.0,control
E6,D1,2,514,20,7.484619,18,D1,,False,1,False,True,False,0.9352513467953412,7.0,A,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.0,control
G2,C6,2,514,19,8.384888,19,C6,,False,1,False,True,False,1.0733595964549556,9.0,A,"['G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.0,control
F1,C7,3,514,16,10.80579,20,C7,,False,1,False,True,False,0.9254297927314892,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
C7,D1,2,514,21,8.75061,21,D1,,False,1,False,True,False,0.9142219799533976,8.0,A,"['C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1']",,8,0.0,control
F6,B2,3,514,14,11.41626,22,B2,,False,1,False,True,False,0.963537971279561,11.0,A,"['F6', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']",,9,0.2222222222222222,control
A6,E6,1,514,24,7.251709,23,E6,,False,1,False,True,False,0.96528969929709,7.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6']",,7,0.0,control
C6,F1,2,514,17,9.028564,24,F1,,False,1,False,True,False,0.9968362632197104,9.0,A,"['C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,9,0.0,control
D1,D4,5,514,22,30.00732,25,No,,False,0,False,True,False,0.8331300496012306,25.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1']",,6,1.026188973063973,control
E6,D1,1,515,20,7.995117,2,D1,,False,1,False,False,False,0.875534404312032,7.0,A,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.0,control
C6,F1,1,515,17,9.873779,3,F1,,False,1,False,False,False,0.9115051086316596,9.0,A,"['C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,9,0.0,control
C6,A1,1,515,18,8.596313,4,A1,,False,1,False,False,False,0.9306315393587924,8.0,A,"['C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,8,0.0,control
B2,G5,1,515,15,9.906006,5,G5,,False,1,False,False,False,1.1104374457273698,11.0,A,"['B2', 'C2', 'C1', 'D1', 'E1', 'E2', 'E3', 'F3', 'G3', 'G4', 'G5']",,11,0.0,control
G2,C6,2,515,19,9.111084,6,C6,,False,1,False,False,False,0.9878078173793592,9.0,A,"['G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.0,control
C7,D1,2,515,21,10.28406,7,D1,,False,1,False,False,False,0.7779028904926654,8.0,A,"['C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1']",,8,0.0,control
G5,A6,1,515,25,11.15125,8,A6,,False,1,False,False,False,0.8967604528640287,10.0,A,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,10,0.0,control
F6,B2,2,515,14,10.02759,9,B2,,False,1,False,False,False,0.8975237320233476,9.0,A,"['F6', 'E6', 'E5', 'E4', 'D4', 'C4', 'C3', 'C2', 'B2']",,9,0.0,control
F1,C7,1,515,16,11.5387,10,C7,,False,1,False,False,False,0.8666487559257109,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
D1,D4,2,515,22,9.2948,11,D4,,False,1,False,False,False,0.6455222274820329,6.0,A,"['D1', 'E1', 'E2', 'E3', 'E4', 'D4']",,6,0.0,control
D4,F1,1,515,23,6.230225,12,F1,,False,1,False,False,False,0.9630470809641708,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
A6,E6,1,515,24,10.59351,13,E6,,False,1,False,False,False,0.8495767691728238,9.0,A,"['A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6']",,7,0.2857142857142857,control
D1,F6,4,515,4,13.5813,14,F6,E2East,True,1,True,False,False,1.0308291547937236,14.0,C,"['D1', 'E1', 'E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']","['E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",10,0.2,stress blocked
E6,A1,5,515,3,13.3833,15,A1,D7North,True,1,True,False,False,1.0460798158899525,14.0,C,"['E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",12,0.0,stress blocked
B2,C6,4,515,5,14.13843,16,C6,C3East,True,1,True,False,False,0.8487505331214287,12.0,C,"['B2', 'C2', 'C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']","['C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']",10,0.0,stress blocked
D4,G2,3,515,6,9.916992,17,G2,F3South,True,1,True,False,False,1.0083702800203933,10.0,C,"['D4', 'E4', 'E3', 'F3', 'E3', 'E2', 'E1', 'F1', 'G1', 'G2']","['F3', 'E3', 'E2', 'E1', 'F1', 'G1', 'G2']",7,0.0,stress blocked
A1,F6,4,515,2,13.00415,18,F6,B2South,True,1,True,False,False,0.9996808711065316,13.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']","['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",11,0.0,stress blocked
G2,C7,3,515,9,12.50342,19,C7,,True,1,False,False,False,0.7997811798691877,10.0,B,"['G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']",,10,0.0,stress non-blocked
G5,C7,4,515,7,13.90479,20,C7,F6North,True,1,True,False,False,1.078764943591381,15.0,C,"['G5', 'G6', 'F6', 'G6', 'G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']","['F6', 'G6', 'G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']",13,0.0,stress blocked
A1,D4,3,515,12,10.80566,21,D4,,True,1,False,False,False,1.0179850189622843,11.0,B,"['A1', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'E2', 'E3', 'E4', 'D4']",,7,0.5714285714285714,stress non-blocked
C7,B2,3,515,11,8.352539,22,B2,,True,1,False,False,False,0.8380685202427669,7.0,B,"['C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2']",,7,0.0,stress non-blocked
F6,A6,2,515,13,9.163086,23,A6,,True,1,False,False,False,0.8730683090827698,8.0,B,"['F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,8,0.0,stress non-blocked
F1,E6,2,515,10,7.040283,24,E6,,True,1,False,False,False,0.9942782129638824,7.0,B,"['F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6']",,7,0.0,stress non-blocked
A6,G2,3,515,8,11.68335,25,G2,,True,1,False,False,False,1.1126945610633936,13.0,B,"['A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'E2', 'E3', 'F3', 'G3', 'G2']",,11,0.1818181818181818,stress non-blocked
G5,C7,2,517,7,8.922119,3,C7,,True,1,False,True,False,1.0087289801895716,9.0,B,"['G5', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",,7,0.2857142857142857,stress non-blocked
A1,F6,4,517,2,14.66309,5,F6,,True,1,False,True,False,0.8865798409475765,13.0,B,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6']",,11,0.1818181818181818,stress non-blocked
D4,G2,2,517,6,7.740479,6,G2,,True,1,False,True,False,0.77514582753858,6.0,B,"['D4', 'E4', 'E3', 'F3', 'G3', 'G2']",,6,0.0,stress non-blocked
F6,A6,4,517,13,15.78027,7,A6,D7North,True,1,True,True,False,0.8871838061072466,14.0,C,"['F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']",11,0.0,stress blocked
D1,F6,3,517,4,9.038696,8,F6,,True,1,False,True,False,0.8850834235380856,8.0,B,"['D1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'F6']",,8,0.0,stress non-blocked
B2,C6,2,517,5,9.599854,9,C6,,True,1,False,True,False,0.8333460071371919,8.0,B,"['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']",,6,0.3333333333333333,stress non-blocked
E6,A1,3,517,3,12.99561,10,A1,,True,1,False,True,False,0.9233887443529007,12.0,B,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A1']",,10,0.2,stress non-blocked
A6,G2,5,517,8,14.71497,11,G2,B7South,True,1,True,True,False,1.0193700700714987,15.0,C,"['A6', 'A7', 'B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G2']","['B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G2']",13,0.0,stress blocked
C7,B2,4,517,11,13.76086,12,B2,C6West,True,1,True,True,False,1.0900481510603262,15.0,C,"['C7', 'C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']","['C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']",10,0.4,stress blocked
A1,D4,3,517,12,9.9375,13,D4,B2South,True,1,True,True,False,0.9056603773584906,9.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']","['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']",7,0.0,stress blocked
D1,D4,2,517,22,11.11865,14,D4,,False,1,False,True,False,0.8993897640450954,10.0,A,"['D1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E5', 'E4', 'D4']",,6,0.6666666666666666,control
F1,C7,2,517,16,10.47534,15,C7,,False,1,False,True,False,0.9546229525724226,10.0,A,"['F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'D7', 'C7']",,10,0.0,control
C6,A1,1,517,18,9.484863,16,A1,,False,1,False,True,False,0.8434491884595486,8.0,A,"['C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,8,0.0,control
D4,F1,1,517,23,7.661621,17,F1,,False,1,False,True,False,0.7831240934522864,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
G2,C6,1,517,19,9.76355,18,C6,,False,1,False,True,False,0.9217958631850096,9.0,A,"['G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.0,control
G5,A6,1,517,25,10.48547,19,A6,,False,1,False,True,False,0.9537006924820728,10.0,A,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,10,0.0,control
F6,B2,1,517,14,14.13757,20,B2,,False,1,False,True,False,0.7780686497042986,11.0,A,"['F6', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']",,9,0.2222222222222222,control
C6,F1,1,517,17,9.720215,21,F1,,False,1,False,True,False,0.9259054455071212,9.0,A,"['C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1']",,9,0.0,control
E6,D1,1,517,20,8.015503,22,D1,,False,1,False,True,False,0.873307638959152,7.0,A,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.0,control
A6,E6,1,517,24,8.373901,23,E6,,False,1,False,True,False,0.8359305895782623,7.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6']",,7,0.0,control
B2,G5,1,517,15,11.9939,24,G5,,False,1,False,True,False,0.9171328758785716,11.0,A,"['B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6', 'G6', 'G5']",,11,0.0,control
C7,D1,1,517,21,9.785645,25,D1,,False,1,False,True,False,0.8175240364840539,8.0,A,"['C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1']",,8,0.0,control
G5,A6,6,519,25,17.72241,2,A6,,False,1,False,False,False,1.3542176261580676,24.0,A,"['G5', 'G6', 'F6', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'C1', 'C2', 'C3', 'C4', 'B4', 'A4', 'A5', 'A6']",,10,1.4,control
G2,C6,4,519,19,7.607483,3,C6,,False,1,False,False,False,1.1830456932996103,9.0,A,"['G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.0,control
C7,D1,4,519,21,7.286438,4,D1,,False,1,False,False,False,1.0979301546242484,8.0,A,"['C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1']",,8,0.0,control
D1,D4,4,519,22,4.453003,5,D4,,False,1,False,False,False,1.3474053352310789,6.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4']",,6,0.0,control
B2,G5,3,519,15,7.963379,6,G5,,False,1,False,False,False,1.3813231795196488,11.0,A,"['B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G4', 'G5']",,11,0.0,control
D4,F1,4,519,23,6.076416,7,F1,,False,1,False,False,False,0.9874241658240648,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
F1,C7,2,519,16,7.363647,8,C7,,False,1,False,False,False,1.3580227297696372,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
C6,A1,2,519,18,7.585327,9,A1,,False,1,False,False,False,1.0546677816262895,8.0,A,"['C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,8,0.0,control
E6,D1,4,519,20,8.474365,10,D1,,False,1,False,False,False,1.2980323599467334,11.0,A,"['E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1']",,7,0.5714285714285714,control
F6,B2,5,519,14,16.52612,11,B2,,False,1,False,False,False,0.9076540652010272,15.0,A,"['F6', 'E6', 'E5', 'E4', 'E3', 'F3', 'G3', 'F3', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']",,9,0.6666666666666666,control
C6,F1,4,519,17,8.160522,12,F1,,False,1,False,False,False,1.1028706251879474,9.0,A,"['C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,9,0.0,control
A6,E6,3,519,24,6.283203,13,E6,,False,1,False,False,False,1.1140814645014652,7.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6']",,7,0.0,control
A6,G2,6,519,8,17.38672,14,G2,,True,1,False,False,False,1.322848702918089,23.0,B,"['A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2', 'C2', 'C1', 'C2', 'B2', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",,11,1.0909090909090908,stress non-blocked
E6,A1,5,519,3,10.68469,15,A1,E5West,True,1,True,False,False,1.3102860260803075,14.0,C,"['E6', 'E5', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']","['E5', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']",13,0.0,stress blocked
D1,F6,5,519,4,11.21216,16,F6,B2North,True,1,True,False,False,1.248644329014213,14.0,C,"['D1', 'C1', 'C2', 'B2', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6']","['B2', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6']",9,0.2222222222222222,stress blocked
A1,F6,5,519,2,8.470581,17,F6,B2South,True,1,True,False,False,1.534723533131907,13.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']","['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",11,0.0,stress blocked
B2,C6,5,519,5,8.131104,18,C6,C3East,True,1,True,False,False,1.475814354360736,12.0,C,"['B2', 'C2', 'C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']","['C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']",10,0.0,stress blocked
G5,C7,7,519,7,11.14136,19,C7,D7North,True,1,True,False,False,1.525846036749553,17.0,C,"['G5', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']",10,0.0,stress blocked
F1,E6,5,519,10,4.96582,20,E6,,True,1,False,False,False,1.409636273566098,7.0,B,"['F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6']",,7,0.0,stress non-blocked
A1,D4,5,519,12,5.47876,21,D4,,True,1,False,False,False,1.277661368630858,7.0,B,"['A1', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']",,7,0.0,stress non-blocked
D4,G2,7,519,6,14.29163,22,G2,B4North,True,1,True,False,False,1.6793045999651546,24.0,C,"['D4', 'C4', 'B4', 'C4', 'C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'F3', 'G3', 'G2']","['B4', 'C4', 'C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'F3', 'G3', 'G2']",8,1.75,stress blocked
F6,A6,5,519,13,12.10754,23,A6,,True,1,False,False,False,1.4866768972062037,18.0,B,"['F6', 'E6', 'E5', 'E4', 'E3', 'F3', 'G3', 'G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']",,8,1.25,stress non-blocked
G2,C7,5,519,9,6.3302,24,C7,,True,1,False,False,False,1.5797289185175825,10.0,B,"['G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",,10,0.0,stress non-blocked
C7,B2,4,519,11,8.095337,25,B2,,True,1,False,False,False,1.6058627330770787,13.0,B,"['C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'C2', 'B2']",,7,0.8571428571428571,stress non-blocked
